raion_id,week_start,firms_event_count,firms_high_conf_count,firms_nominal_conf_count,firms_low_conf_count,firms_day_count,firms_night_count,firms_type0_count,firms_type2_count,firms_frp_sum,firms_frp_mean,firms_frp_max,firms_near_roads_count,firms_near_rail_count,firms_near_roads_share,firms_near_rail_share,firms_bright_ti4_mean,raion_name,oblast_name,firms_event_count_lag1,firms_event_count_roll4_sum,firms_frp_sum_lag1,firms_frp_sum_roll4_sum,firms_change_vs_prev_week
UA0104,2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,2.620000000000007,0.0
UA0104,2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,2.620000000000007,0.0
UA0104,2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,2.620000000000007,0.0
UA0104,2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-03-06,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,10.07,5.035,5.94,0.0,0.0,0.0,0.0,338.20500000000004,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,2.0
UA0104,2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,2.0,2.0,10.07,10.070000000000007,-2.0
UA0104,2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,10.070000000000007,0.0
UA0104,2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,10.070000000000007,0.0
UA0104,2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,10.070000000000007,0.0
UA0104,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-05-01,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.81,1.81,1.81,0.0,0.0,0.0,0.0,325.46,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,1.0
UA0104,2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,1.0,1.0,1.81,1.8100000000000072,-1.0
UA0104,2023-05-15,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.19,3.19,3.19,0.0,0.0,0.0,0.0,331.36,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,1.8100000000000072,1.0
UA0104,2023-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,1.0,2.0,3.19,5.000000000000007,-1.0
UA0104,2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,5.000000000000007,0.0
UA0104,2023-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,3.190000000000007,0.0
UA0104,2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,3.190000000000007,0.0
UA0104,2023-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-07-24,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,4.17,2.085,3.08,0.0,0.0,0.0,0.0,312.865,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,2.0
UA0104,2023-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,2.0,2.0,4.17,4.170000000000007,-2.0
UA0104,2023-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,4.170000000000007,0.0
UA0104,2023-08-14,4.0,0.0,2.0,2.0,4.0,0.0,4.0,0.0,16.689999999999998,4.172499999999999,6.93,0.0,0.0,0.0,0.0,339.1575,Bilohirskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,4.170000000000007,4.0
UA0104,2023-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,4.0,6.0,16.689999999999998,20.860000000000007,-4.0
UA0104,2023-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,4.0,0.0,16.690000000000005,0.0
UA0104,2023-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,4.0,0.0,16.690000000000005,0.0
UA0104,2023-09-11,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.08,3.08,3.08,0.0,0.0,0.0,0.0,333.22,Bilohirskyi,Autonomous Republic of Crimea,0.0,4.0,0.0,16.690000000000005,1.0
UA0104,2023-09-18,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.92,2.92,2.92,0.0,0.0,0.0,0.0,345.12,Bilohirskyi,Autonomous Republic of Crimea,1.0,1.0,3.08,3.080000000000007,0.0
UA0104,2023-09-25,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.99,9.99,9.99,0.0,0.0,0.0,0.0,339.94,Bilohirskyi,Autonomous Republic of Crimea,1.0,2.0,2.92,6.000000000000007,0.0
UA0104,2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,1.0,3.0,9.99,15.990000000000007,-1.0
UA0104,2023-10-09,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.13,3.13,3.13,0.0,0.0,0.0,0.0,329.71,Bilohirskyi,Autonomous Republic of Crimea,0.0,3.0,0.0,15.990000000000007,1.0
UA0104,2023-10-16,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,16.34,5.446666666666666,7.81,0.0,0.0,0.0,0.0,332.1666666666667,Bilohirskyi,Autonomous Republic of Crimea,1.0,3.0,3.13,16.040000000000006,2.0
UA0104,2023-10-23,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.69,4.69,4.69,0.0,0.0,0.0,0.0,331.95,Bilohirskyi,Autonomous Republic of Crimea,3.0,5.0,16.34,29.460000000000008,-2.0
UA0104,2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,1.0,5.0,4.69,24.160000000000004,-1.0
UA0104,2023-11-06,16.0,2.0,13.0,1.0,16.0,0.0,16.0,0.0,141.78,8.86125,19.71,0.0,0.0,0.0,0.0,345.534375,Bilohirskyi,Autonomous Republic of Crimea,0.0,5.0,0.0,24.160000000000004,16.0
UA0104,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,16.0,20.0,141.78,162.81,-16.0
UA0104,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,17.0,0.0,146.47,0.0
UA0104,2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,16.0,0.0,141.78,0.0
UA0104,2023-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,16.0,0.0,141.78,0.0
UA0104,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2023-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-02-05,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.53,5.53,5.53,0.0,0.0,0.0,0.0,344.5,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,1.0
UA0104,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,1.0,1.0,5.53,5.53,-1.0
UA0104,2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,5.53,0.0
UA0104,2024-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,5.53,0.0
UA0104,2024-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,5.53,0.0
UA0104,2024-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-03-18,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.83,18.83,18.83,0.0,0.0,0.0,0.0,340.92,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,1.0
UA0104,2024-03-25,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,5.6899999999999995,2.8449999999999998,3.0,0.0,0.0,0.0,0.0,332.45,Bilohirskyi,Autonomous Republic of Crimea,1.0,1.0,18.83,18.83,1.0
UA0104,2024-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,2.0,3.0,5.6899999999999995,24.519999999999996,-2.0
UA0104,2024-04-08,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.17,6.17,6.17,0.0,0.0,0.0,0.0,339.59,Bilohirskyi,Autonomous Republic of Crimea,0.0,3.0,0.0,24.519999999999996,1.0
UA0104,2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,1.0,4.0,6.17,30.689999999999998,-1.0
UA0104,2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,3.0,0.0,11.86,0.0
UA0104,2024-04-29,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.57,0.57,0.57,0.0,0.0,0.0,0.0,297.39,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,6.17,1.0
UA0104,2024-05-06,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.21,1.21,1.21,0.0,0.0,0.0,0.0,306.5,Bilohirskyi,Autonomous Republic of Crimea,1.0,2.0,0.57,6.74,0.0
UA0104,2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,1.0,2.0,1.21,1.7799999999999998,-1.0
UA0104,2024-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,1.7799999999999998,0.0
UA0104,2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,1.7799999999999998,0.0
UA0104,2024-06-03,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.85,0.85,0.85,0.0,0.0,0.0,0.0,305.72,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,1.21,1.0
UA0104,2024-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,1.0,1.0,0.85,0.85,-1.0
UA0104,2024-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,0.85,0.0
UA0104,2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,0.85,0.0
UA0104,2024-07-01,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,4.76,2.38,2.38,0.0,0.0,0.0,0.0,340.07,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,0.85,2.0
UA0104,2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,2.0,2.0,4.76,4.76,-2.0
UA0104,2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,4.76,0.0
UA0104,2024-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,4.76,0.0
UA0104,2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,4.76,0.0
UA0104,2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-08-12,9.0,1.0,7.0,1.0,9.0,0.0,9.0,0.0,100.97,11.21888888888889,34.48,0.0,0.0,0.0,0.0,348.55555555555554,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,9.0
UA0104,2024-08-19,14.0,1.0,12.0,1.0,14.0,0.0,14.0,0.0,98.08,7.005714285714285,14.73,0.0,0.0,0.0,0.0,344.9414285714286,Bilohirskyi,Autonomous Republic of Crimea,9.0,9.0,100.97,100.97,5.0
UA0104,2024-08-26,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,4.28,2.14,2.41,0.0,0.0,0.0,0.0,332.66999999999996,Bilohirskyi,Autonomous Republic of Crimea,14.0,23.0,98.08,199.05,-12.0
UA0104,2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,2.0,25.0,4.28,203.32999999999998,-2.0
UA0104,2024-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,25.0,0.0,203.32999999999998,0.0
UA0104,2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,16.0,0.0,102.36,0.0
UA0104,2024-09-23,14.0,0.0,12.0,2.0,14.0,0.0,14.0,0.0,201.99,14.427857142857144,35.81,0.0,0.0,0.0,0.0,342.96999999999997,Bilohirskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,4.28,14.0
UA0104,2024-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,14.0,14.0,201.99,201.99,-14.0
UA0104,2024-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,14.0,0.0,201.99,0.0
UA0104,2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,14.0,0.0,201.99,0.0
UA0104,2024-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,14.0,0.0,201.99,0.0
UA0104,2024-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0104,2024-12-02,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.42,0.42,0.42,0.0,0.0,0.0,0.0,296.77,Bilohirskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,1.0
UA0104,2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,1.0,1.0,0.42,0.42,-1.0
UA0104,2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,0.42,0.0
UA0104,2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,0.42,0.0
UA0104,2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Bilohirskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,0.42,0.0
UA0106,2022-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,,0.0,,0.0,
UA0106,2023-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0106,2023-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0106,2023-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0106,2023-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0106,2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0106,2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0106,2023-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0106,2023-02-20,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,7.41,3.705,3.99,0.0,0.0,0.0,0.0,332.565,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,2.0
UA0106,2023-02-27,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.42,1.42,1.42,0.0,0.0,0.0,0.0,329.64,Dzhankoiskyi,Autonomous Republic of Crimea,2.0,2.0,7.41,7.41,-1.0
UA0106,2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,1.0,3.0,1.42,8.83,-1.0
UA0106,2023-03-13,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.66,1.66,1.66,0.0,0.0,0.0,0.0,326.09,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,3.0,0.0,8.83,1.0
UA0106,2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,1.0,4.0,1.66,10.49,-1.0
UA0106,2023-03-27,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.07,3.07,3.07,0.0,0.0,0.0,0.0,331.82,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,3.08,1.0
UA0106,2023-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,1.0,2.0,3.07,4.7299999999999995,-1.0
UA0106,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,2.0,0.0,4.7299999999999995,0.0
UA0106,2023-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,3.0699999999999994,0.0
UA0106,2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,1.0,0.0,3.0699999999999994,0.0
UA0106,2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0106,2023-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,0.0
UA0106,2023-05-15,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,3.55,0.8875,1.68,0.0,0.0,0.0,0.0,302.4575,Dzhankoiskyi,Autonomous Republic of Crimea,0.0,0.0,0.0,0.0,4.0
