latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
48.52072,34.63028,331.65,0.48,0.4,2024-02-16,2325,N,VIIRS,n,2,273.06,3.38,N,2
48.49368,38.80967,323.88,0.39,0.36,2024-02-16,2325,N,VIIRS,n,2,263.88,1.39,N,2
48.46052,38.77681,325.66,0.39,0.36,2024-02-16,2325,N,VIIRS,n,2,261.45,2.19,N,2
48.53147,34.61247,301.65,0.48,0.4,2024-02-16,2325,N,VIIRS,n,2,270.82,1.54,N,3
48.52723,34.65166,305.09,0.48,0.4,2024-02-16,2325,N,VIIRS,n,2,271.93,1.81,N,3
48.522,34.63022,320.05,0.48,0.4,2024-02-16,2325,N,VIIRS,n,2,271.87,2.09,N,2
48.53027,34.61258,303.91,0.48,0.4,2024-02-16,2325,N,VIIRS,n,2,270.69,1.29,N,3
46.75391,33.97828,335.43,0.68,0.74,2024-02-17,0912,N,VIIRS,n,2,277.3,7.99,D,0
46.82368,34.81332,356.69,0.62,0.72,2024-02-17,0912,N,VIIRS,l,2,281.62,23.81,D,0
46.82637,34.82092,343.59,0.62,0.72,2024-02-17,0912,N,VIIRS,n,2,277.38,19.13,D,0
47.42324,37.63525,329.5,0.46,0.63,2024-02-17,0912,N,VIIRS,n,2,273.54,4.62,D,0
47.87147,33.44609,335.43,0.65,0.73,2024-02-17,0912,N,VIIRS,n,2,275.77,7.11,D,2
48.73113,36.29366,341.25,0.47,0.64,2024-02-17,0912,N,VIIRS,n,2,274.73,4.96,D,0
48.73301,36.2994,326.29,0.47,0.64,2024-02-17,0912,N,VIIRS,n,2,274.88,6.22,D,0
50.45616,34.11802,329.65,0.5,0.66,2024-02-17,0913,N,VIIRS,n,2,272.16,2.24,D,0
47.46597,36.09211,333.09,0.39,0.44,2024-02-17,1052,N,VIIRS,n,2,280.49,4.71,D,0
49.20221,36.91957,336.48,0.45,0.47,2024-02-17,1052,N,VIIRS,n,2,277.28,4.21,D,0
49.0578,36.88977,338.77,0.44,0.46,2024-02-17,1052,N,VIIRS,n,2,279.72,8.68,D,0
49.03725,37.13882,344.22,0.45,0.47,2024-02-17,1052,N,VIIRS,n,2,279.65,6.39,D,0
48.94122,37.15678,338.22,0.45,0.47,2024-02-17,1052,N,VIIRS,n,2,275.94,4.84,D,0
48.93687,37.15756,328.03,0.45,0.47,2024-02-17,1052,N,VIIRS,n,2,281.19,12.43,D,0
48.93734,37.16387,347.89,0.45,0.47,2024-02-17,1052,N,VIIRS,n,2,283.01,22.33,D,0
48.92382,37.15972,327.63,0.45,0.47,2024-02-17,1052,N,VIIRS,n,2,277.19,4.29,D,0
48.92429,37.16604,339.94,0.45,0.47,2024-02-17,1052,N,VIIRS,n,2,278.92,7.84,D,0
48.73318,36.28585,337.15,0.41,0.45,2024-02-17,1052,N,VIIRS,n,2,279.48,3.53,D,0
47.14507,37.18029,335.69,0.43,0.46,2024-02-17,1052,N,VIIRS,n,2,280.93,10.54,D,0
48.13123,38.51499,339.47,0.51,0.49,2024-02-17,1052,N,VIIRS,n,2,275.92,8.15,D,0
47.14934,37.1796,329.3,0.43,0.46,2024-02-17,1052,N,VIIRS,n,2,277.91,6.34,D,0
47.34731,37.5612,327.06,0.45,0.47,2024-02-17,1052,N,VIIRS,n,2,278.65,2.62,D,0
47.40724,37.89162,352.22,0.47,0.48,2024-02-17,1052,N,VIIRS,n,2,281.68,19.41,D,0
47.6256,38.37769,347.5,0.5,0.49,2024-02-17,1052,N,VIIRS,n,2,277.09,6.69,D,0
47.75913,37.22743,346.73,0.44,0.46,2024-02-17,1052,N,VIIRS,n,2,279.18,5.55,D,0
47.89924,38.21848,328.41,0.49,0.49,2024-02-17,1052,N,VIIRS,n,2,277.77,5.92,D,0
47.90377,38.21792,345.88,0.49,0.49,2024-02-17,1052,N,VIIRS,n,2,277.02,5.92,D,0
47.89963,38.21825,338.95,0.49,0.49,2024-02-17,1052,N,VIIRS,n,2,278.75,5.03,D,0
47.90416,38.21767,334.51,0.49,0.49,2024-02-17,1052,N,VIIRS,n,2,275.54,4.07,D,0
48.51939,34.63136,331.27,0.53,0.42,2024-02-17,1052,N,VIIRS,n,2,280.48,4.59,D,2
48.50286,37.69219,329.04,0.47,0.48,2024-02-17,1052,N,VIIRS,n,2,277.01,3.91,D,0
48.50332,37.69884,332.04,0.47,0.48,2024-02-17,1052,N,VIIRS,n,2,276.52,3.91,D,0
48.50071,37.69459,338.14,0.47,0.48,2024-02-17,1052,N,VIIRS,n,2,277.91,2.91,D,0
48.31238,37.67288,337.91,0.47,0.48,2024-02-17,1052,N,VIIRS,n,2,278.07,9.43,D,0
48.31282,37.67914,338.6,0.47,0.48,2024-02-17,1052,N,VIIRS,n,2,280.4,9.43,D,0
48.30796,37.67358,337.03,0.47,0.48,2024-02-17,1052,N,VIIRS,n,2,277.44,9.43,D,0
48.1343,38.51282,343.97,0.51,0.49,2024-02-17,1052,N,VIIRS,n,2,276.52,6.67,D,0
46.32953,32.55334,328.8,0.43,0.38,2024-02-17,1052,N,VIIRS,n,2,281.17,2.48,D,0
47.14554,37.1861,340.26,0.43,0.46,2024-02-17,1052,N,VIIRS,n,2,277.56,10.54,D,0
48.73365,36.29169,334.6,0.41,0.45,2024-02-17,1052,N,VIIRS,n,2,278.53,3.53,D,0
49.7161,23.24773,329.58,0.44,0.39,2024-02-17,1053,N,VIIRS,n,2,284.94,3.75,D,0
48.77707,22.7508,334.13,0.48,0.4,2024-02-17,1053,N,VIIRS,n,2,283.21,4.84,D,0
48.5456,22.50065,325.39,0.49,0.4,2024-02-17,1053,N,VIIRS,n,2,282.19,1.53,D,0
48.53322,34.64336,300.42,0.5,0.49,2024-02-17,2306,N,VIIRS,n,2,264.15,1.39,N,3
49.60033,36.63107,301.13,0.42,0.45,2024-02-17,2306,N,VIIRS,n,2,266.64,0.99,N,0
49.59985,36.63695,297.33,0.42,0.45,2024-02-17,2306,N,VIIRS,n,2,265.7,1.39,N,0
47.86853,35.16314,301.03,0.47,0.47,2024-02-17,2306,N,VIIRS,n,2,271.05,0.8,N,2
47.86767,35.1631,296.49,0.47,0.47,2024-02-17,2306,N,VIIRS,n,2,270.06,1.74,N,2
49.59746,36.64599,295.43,0.44,0.63,2024-02-18,0046,N,VIIRS,n,2,265.99,1.45,N,0
48.52766,34.65239,295.64,0.4,0.6,2024-02-18,0046,N,VIIRS,n,2,266.61,1.05,N,3
48.52874,34.65319,298.31,0.4,0.6,2024-02-18,0047,N,VIIRS,n,2,268.02,1.23,N,3
47.8715,35.16478,297.61,0.44,0.62,2024-02-18,0047,N,VIIRS,n,2,270.42,1.59,N,2
47.87494,35.15388,297.66,0.44,0.62,2024-02-18,0047,N,VIIRS,n,2,269.7,1.05,N,2
48.46507,22.81457,347.98,0.43,0.62,2024-02-18,1215,N,VIIRS,n,2,284.46,5,D,0
48.46521,22.82046,326.9,0.43,0.62,2024-02-18,1215,N,VIIRS,n,2,283.29,5.95,D,0
49.16525,33.45361,345.67,0.76,0.77,2024-02-19,2228,N,VIIRS,n,2,263.72,9.71,N,0
47.87512,33.4506,298.69,0.47,0.39,2024-02-20,0009,N,VIIRS,n,2,263.07,1.01,N,0
47.86931,33.44137,300.01,0.47,0.39,2024-02-20,0009,N,VIIRS,n,2,264.75,3.8,N,2
47.86809,33.44741,320.44,0.47,0.39,2024-02-20,0009,N,VIIRS,n,2,265.25,3.8,N,2
47.87282,33.44295,304.52,0.47,0.39,2024-02-20,0009,N,VIIRS,n,2,265.62,3.8,N,2
48.53366,34.64689,315.09,0.5,0.41,2024-02-20,0009,N,VIIRS,n,2,266.77,2.46,N,3
47.87488,33.45052,301.51,0.47,0.39,2024-02-20,0009,N,VIIRS,n,2,262.69,4.98,N,0
47.87137,33.44894,336.03,0.47,0.39,2024-02-20,0009,N,VIIRS,n,2,274.16,4.98,N,2
47.8726,33.44289,312.38,0.47,0.39,2024-02-20,0009,N,VIIRS,n,2,265.78,6.06,N,2
47.87161,33.44901,337.13,0.47,0.39,2024-02-20,0009,N,VIIRS,n,2,274.04,3.8,N,2
48.12825,26.14666,338.4,0.45,0.47,2024-02-20,1136,N,VIIRS,n,2,286.33,7.09,D,0
48.12914,26.14487,347.22,0.45,0.47,2024-02-20,1136,N,VIIRS,n,2,286.37,6.28,D,0
48.40436,25.94209,325.15,0.44,0.46,2024-02-20,1137,N,VIIRS,n,2,286.61,2.37,D,0
48.46005,38.77057,339.81,0.47,0.4,2024-02-20,2350,N,VIIRS,n,2,267.02,7.68,N,2
47.96495,38.84748,338.29,0.42,0.45,2024-02-21,0937,N,VIIRS,n,2,276.7,4.62,D,0
49.35641,38.19008,325.53,0.42,0.45,2024-02-21,0937,N,VIIRS,n,2,272.26,2.16,D,0
47.07248,35.26435,326.21,0.35,0.57,2024-02-21,1117,N,VIIRS,n,2,274.54,2.62,D,0
45.45037,29.53981,341.87,0.55,0.43,2024-02-21,1117,N,VIIRS,n,2,285.81,10.49,D,0
45.44644,29.54057,335.52,0.55,0.43,2024-02-21,1117,N,VIIRS,n,2,284.57,6.78,D,0
45.4481,29.54139,338.39,0.55,0.43,2024-02-21,1117,N,VIIRS,n,2,287.79,20.53,D,0
45.38913,28.99886,326.01,0.52,0.42,2024-02-21,1117,N,VIIRS,n,2,282.51,3.24,D,0
46.34643,29.79136,327.76,0.38,0.43,2024-02-21,1117,N,VIIRS,n,2,286.97,2.42,D,0
46.54574,33.7214,345.61,0.58,0.52,2024-02-21,1117,N,VIIRS,n,2,268.34,9.95,D,0
46.96537,31.16054,334.19,0.45,0.47,2024-02-21,1117,N,VIIRS,n,2,273.57,2.4,D,0
48.21402,39.31451,332.7,0.54,0.68,2024-02-21,1117,N,VIIRS,n,2,274.63,3.7,D,0
48.21472,39.31231,330.33,0.55,0.68,2024-02-21,1117,N,VIIRS,n,2,274.11,3.32,D,0
49.10859,37.99621,334.68,0.48,0.65,2024-02-21,1118,N,VIIRS,n,2,276.45,5.59,D,0
48.97594,24.70731,301.77,0.37,0.58,2024-02-21,2332,N,VIIRS,n,2,274.19,0.94,N,2
48.97706,24.70717,302.21,0.37,0.58,2024-02-21,2332,N,VIIRS,n,2,274.84,0.83,N,2
47.44574,30.63682,331.74,0.75,0.77,2024-02-22,0918,N,VIIRS,n,2,282,11.32,D,0
47.44337,30.64022,340.12,0.75,0.77,2024-02-22,0918,N,VIIRS,n,2,283.16,4.99,D,0
47.44978,30.63528,334.77,0.75,0.77,2024-02-22,0918,N,VIIRS,n,2,282.57,4.99,D,0
47.49742,36.22761,329.15,0.47,0.48,2024-02-22,1058,N,VIIRS,n,2,284.43,3.34,D,0
47.08965,30.27977,343.15,0.42,0.38,2024-02-22,1058,N,VIIRS,n,2,291.82,4.83,D,0
47.09378,30.28424,331.05,0.42,0.38,2024-02-22,1058,N,VIIRS,n,2,291.61,18.57,D,0
47.09309,30.27884,337.91,0.42,0.38,2024-02-22,1058,N,VIIRS,n,2,300.98,18.57,D,0
47.44346,30.63688,332.45,0.43,0.38,2024-02-22,1058,N,VIIRS,n,2,288.67,2.82,D,0
47.45321,30.62838,330.54,0.43,0.38,2024-02-22,1058,N,VIIRS,n,2,287.83,2.85,D,0
47.14012,30.8628,343.77,0.43,0.38,2024-02-22,1058,N,VIIRS,n,2,289.09,2.92,D,0
47.13663,30.86372,327.13,0.43,0.38,2024-02-22,1058,N,VIIRS,n,2,289.52,2.92,D,0
47.16201,31.65189,334.54,0.46,0.39,2024-02-22,1058,N,VIIRS,n,2,291.64,15.12,D,0
47.53911,36.07967,331.82,0.46,0.47,2024-02-22,1058,N,VIIRS,n,2,280.22,3.28,D,0
45.46633,29.40944,345.45,0.39,0.36,2024-02-22,1058,N,VIIRS,n,2,290.6,4.89,D,0
45.47212,29.3766,331.27,0.39,0.36,2024-02-22,1058,N,VIIRS,n,2,292.69,3,D,0
45.9604,29.18814,331.19,0.39,0.36,2024-02-22,1058,N,VIIRS,n,2,291.4,3.98,D,0
48.84537,26.86609,328.85,0.38,0.36,2024-02-22,1059,N,VIIRS,n,2,275.56,4.31,D,0
48.28123,30.1124,330.75,0.42,0.38,2024-02-22,1059,N,VIIRS,n,2,284.17,3.51,D,0
48.13689,29.10181,327.46,0.4,0.37,2024-02-22,1059,N,VIIRS,n,2,288.32,1.93,D,0
47.87518,35.15676,298.68,0.4,0.44,2024-02-22,2313,N,VIIRS,n,2,259.15,0.78,N,2
44.77372,33.85871,297.17,0.42,0.45,2024-02-22,2314,N,VIIRS,n,2,273.81,0.76,N,2
47.65273,35.2867,329.22,0.43,0.38,2024-02-23,1039,N,VIIRS,n,2,280.03,1.51,D,0
47.98685,38.03491,335.56,0.53,0.42,2024-02-23,1039,N,VIIRS,n,2,283.37,8.66,D,0
46.42353,33.86373,326.57,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,285.4,5.14,D,0
48.03853,38.5264,333.04,0.56,0.43,2024-02-23,1039,N,VIIRS,n,2,281.66,6.17,D,0
47.98708,38.03438,338.07,0.53,0.42,2024-02-23,1039,N,VIIRS,n,2,282.93,8.2,D,0
46.41949,33.85959,336.54,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,295.08,16.9,D,0
46.4202,33.86469,330.88,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,286.9,5.14,D,0
45.53589,28.90842,342.35,0.43,0.38,2024-02-23,1039,N,VIIRS,n,2,293.39,9.84,D,0
46.48608,35.09584,327.94,0.42,0.37,2024-02-23,1039,N,VIIRS,n,2,276.28,2.34,D,0
46.22711,33.23386,329.96,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,287.43,2.01,D,0
46.26029,33.79243,335,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,290.21,5.02,D,0
47.77382,38.45155,345.42,0.55,0.43,2024-02-23,1039,N,VIIRS,n,2,286.71,13.57,D,0
48.04044,38.52594,331.8,0.56,0.43,2024-02-23,1039,N,VIIRS,n,2,281.37,10.13,D,0
46.25768,33.79847,354.43,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,292.5,9.39,D,0
46.25838,33.80354,331.18,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,287.06,13.18,D,0
46.25435,33.79943,348.44,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,294.99,9.39,D,0
46.25506,33.8045,354.48,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,300.31,13.18,D,0
46.25697,33.7934,335.99,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,290.79,9.39,D,0
47.18301,33.00844,327.07,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,287.14,2.06,D,0
47.1863,33.00742,331.04,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,287.4,3.43,D,0
47.86058,38.07622,326.38,0.53,0.42,2024-02-23,1039,N,VIIRS,n,2,282.73,5.65,D,0
47.95995,38.24829,331.52,0.54,0.42,2024-02-23,1039,N,VIIRS,n,2,283.06,4.24,D,0
48.14379,37.70134,333.69,0.52,0.41,2024-02-23,1039,N,VIIRS,n,2,285.97,15.61,D,0
48.18245,37.85242,329.12,0.53,0.42,2024-02-23,1039,N,VIIRS,n,2,279.31,32.01,D,0
48.1856,37.84449,337.45,0.53,0.42,2024-02-23,1039,N,VIIRS,n,2,279.6,48.28,D,0
48.18414,37.83,329.29,0.53,0.42,2024-02-23,1039,N,VIIRS,n,2,279.55,4.74,D,0
46.42282,33.85862,342.45,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,294.31,16.9,D,0
46.42211,33.85353,331.98,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,282.52,16.9,D,0
46.42451,33.86176,328.72,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,285.43,6.04,D,0
46.42379,33.85666,345.8,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,282.8,6.04,D,0
46.4231,33.85155,327.69,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,283.79,6.04,D,0
46.42764,33.83432,325.59,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,285.51,2.93,D,0
46.51417,33.1684,343.65,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,290.65,7.56,D,0
47.01665,36.0531,331.14,0.44,0.39,2024-02-23,1039,N,VIIRS,n,2,286.15,6.15,D,0
47.0224,35.62755,329.41,0.43,0.38,2024-02-23,1039,N,VIIRS,n,2,284.3,2.1,D,0
47.06106,34.33668,338.35,0.4,0.37,2024-02-23,1039,N,VIIRS,n,2,286.64,4.79,D,0
47.38963,36.32133,342.15,0.46,0.39,2024-02-23,1039,N,VIIRS,n,2,286.97,13.25,D,0
47.38298,35.91152,338.42,0.44,0.39,2024-02-23,1039,N,VIIRS,n,2,284.9,5.28,D,0
47.606,33.50644,337.62,0.4,0.37,2024-02-23,1039,N,VIIRS,n,2,287.34,8.74,D,0
48.24445,38.84348,339.23,0.38,0.44,2024-02-23,1039,N,VIIRS,n,2,282.1,5.27,D,0
46.25245,33.81053,327.62,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,288.03,3.66,D,0
48.18324,37.85163,329.61,0.53,0.42,2024-02-23,1039,N,VIIRS,n,2,280.14,63.71,D,0
48.18187,37.83722,331.09,0.53,0.42,2024-02-23,1039,N,VIIRS,n,2,279.18,5.6,D,0
48.22551,37.92282,332.58,0.53,0.42,2024-02-23,1039,N,VIIRS,n,2,281.08,4.39,D,0
47.87066,33.44947,340.49,0.4,0.37,2024-02-23,1039,N,VIIRS,n,2,281.92,4.19,D,2
46.24841,33.80643,343.36,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,290.07,3.66,D,0
46.24912,33.8115,336.02,0.39,0.36,2024-02-23,1039,N,VIIRS,n,2,290.41,3.66,D,0
45.45588,29.50994,330.74,0.42,0.38,2024-02-23,1039,N,VIIRS,n,2,290.78,12.06,D,0
48.37065,34.95397,335.34,0.43,0.38,2024-02-23,1040,N,VIIRS,n,2,277.62,6.32,D,0
48.48719,34.96769,328.24,0.43,0.38,2024-02-23,1040,N,VIIRS,n,2,273.94,2.93,D,0
48.45893,38.77569,318.8,0.44,0.62,2024-02-24,0034,N,VIIRS,n,2,269.86,2.54,N,2
47.82212,38.03452,331.47,0.39,0.36,2024-02-24,1020,N,VIIRS,n,2,272.53,5.78,D,0
47.98135,39.52917,327.47,0.42,0.38,2024-02-24,1020,N,VIIRS,n,2,279.49,1.99,D,0
47.34695,36.22859,332.49,0.38,0.36,2024-02-24,1020,N,VIIRS,n,2,282.98,2.19,D,0
45.70148,28.58929,338.95,0.44,0.46,2024-02-24,1020,N,VIIRS,n,2,292.15,2.46,D,0
45.63254,29.44902,329.27,0.41,0.45,2024-02-24,1020,N,VIIRS,n,2,289.83,5.86,D,0
46.888,36.78898,339.62,0.38,0.36,2024-02-24,1020,N,VIIRS,n,2,282.86,3.11,D,0
46.86068,30.46816,334.33,0.53,0.42,2024-02-24,1020,N,VIIRS,n,2,283.64,4.39,D,0
47.24665,33.64017,332.82,0.42,0.37,2024-02-24,1020,N,VIIRS,n,2,279.93,2.07,D,0
48.10588,37.83595,333.54,0.39,0.36,2024-02-24,1020,N,VIIRS,n,2,278.1,3.51,D,0
47.35466,34.73919,334.47,0.4,0.37,2024-02-24,1020,N,VIIRS,n,2,279.77,4.3,D,0
46.85696,30.46982,326.06,0.53,0.42,2024-02-24,1020,N,VIIRS,n,2,282.45,4.39,D,0
47.35555,34.74435,333.8,0.4,0.37,2024-02-24,1020,N,VIIRS,n,2,281.92,4.3,D,0
47.8214,38.02932,329.41,0.39,0.36,2024-02-24,1020,N,VIIRS,n,2,272.71,3.34,D,0
47.50746,33.53173,331.07,0.42,0.37,2024-02-24,1021,N,VIIRS,n,2,277.08,4.94,D,0
48.87964,39.02918,342.79,0.42,0.37,2024-02-24,1021,N,VIIRS,n,2,282.85,6.28,D,0
47.31758,30.14513,325.04,0.53,0.42,2024-02-24,1021,N,VIIRS,n,2,287.69,2.44,D,0
48.72306,38.8962,328.46,0.41,0.37,2024-02-24,1021,N,VIIRS,n,2,283.07,2.67,D,0
48.72377,38.90181,327.2,0.41,0.37,2024-02-24,1021,N,VIIRS,n,2,281.98,3.62,D,0
48.72445,38.89795,339.75,0.41,0.37,2024-02-24,1021,N,VIIRS,n,2,283.96,5.15,D,0
48.47085,38.88321,329.45,0.41,0.37,2024-02-24,1021,N,VIIRS,n,2,282.94,3.15,D,0
48.21375,37.90424,331.79,0.39,0.36,2024-02-24,1021,N,VIIRS,n,2,279.36,3.91,D,0
46.88156,30.4431,333.12,0.53,0.42,2024-02-24,1021,N,VIIRS,n,2,284.3,6.97,D,0
46.87783,30.44473,346.97,0.53,0.42,2024-02-24,1021,N,VIIRS,n,2,286.78,18.34,D,0
46.85842,30.46827,345.71,0.53,0.42,2024-02-24,1021,N,VIIRS,n,2,283.78,8.23,D,0
48.34199,39.21695,335.23,0.42,0.37,2024-02-24,1021,N,VIIRS,n,2,273.66,3.44,D,0
47.63932,34.53812,335.81,0.4,0.37,2024-02-24,1021,N,VIIRS,n,2,281.16,5.23,D,0
45.70414,28.59752,356.75,0.55,0.68,2024-02-24,1201,N,VIIRS,l,2,285.74,11.27,D,0
45.70409,28.59056,355.85,0.55,0.68,2024-02-24,1201,N,VIIRS,n,2,286.55,11.27,D,0
47.8604,35.14291,299.16,0.41,0.45,2024-02-25,0015,N,VIIRS,n,2,269.57,0.9,N,3
47.87826,35.18833,333.5,0.41,0.45,2024-02-25,0015,N,VIIRS,n,2,266.4,3.31,N,2
45.97698,33.86582,331.29,0.42,0.45,2024-02-25,1001,N,VIIRS,n,2,274.84,2.77,D,0
46.85012,36.50246,344.57,0.47,0.4,2024-02-25,1001,N,VIIRS,n,2,282.12,13.31,D,0
46.84891,36.49638,348.68,0.48,0.4,2024-02-25,1001,N,VIIRS,n,2,281.45,13.31,D,0
46.81224,36.19802,330.87,0.49,0.4,2024-02-25,1001,N,VIIRS,n,2,281.03,6.23,D,0
47.26487,38.14853,325.7,0.42,0.38,2024-02-25,1001,N,VIIRS,n,2,281.26,1.85,D,0
46.26897,33.34072,331.81,0.43,0.46,2024-02-25,1001,N,VIIRS,n,2,272.84,3.48,D,0
46.27023,33.34615,343.66,0.43,0.46,2024-02-25,1001,N,VIIRS,n,2,274.53,8.2,D,0
45.86738,33.7375,326.12,0.42,0.45,2024-02-25,1001,N,VIIRS,n,2,275.51,4.44,D,0
48.66753,36.09012,328.37,0.46,0.39,2024-02-25,1002,N,VIIRS,n,2,281.34,7.89,D,0
48.66404,36.0917,329.03,0.46,0.39,2024-02-25,1002,N,VIIRS,n,2,280.84,4.1,D,0
48.74503,36.60493,345.55,0.44,0.38,2024-02-25,1002,N,VIIRS,n,2,280.05,9.05,D,0
48.72697,36.53056,325.83,0.44,0.39,2024-02-25,1002,N,VIIRS,n,2,279.89,2.16,D,0
48.47014,34.63299,334.01,0.51,0.41,2024-02-25,1002,N,VIIRS,n,2,276.16,4.04,D,2
49.05202,37.25119,347.67,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,283.54,8.73,D,0
48.06076,35.36481,327.59,0.49,0.41,2024-02-25,1002,N,VIIRS,n,2,275.58,3.42,D,0
48.09005,35.60294,325.83,0.48,0.4,2024-02-25,1002,N,VIIRS,n,2,278.76,1.93,D,0
49.10805,36.89915,328.89,0.43,0.38,2024-02-25,1002,N,VIIRS,n,2,277.55,1.6,D,0
48.5441,38.51834,346.68,0.4,0.37,2024-02-25,1002,N,VIIRS,n,2,282.35,8.74,D,0
49.0497,37.25831,329.17,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,281.06,3.61,D,0
49.04633,37.25978,332.91,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,282.8,3.61,D,0
49.02423,37.23904,328.85,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,279.42,2.34,D,0
49.05435,37.24412,339.17,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,287.14,8.73,D,0
48.46647,34.63474,329.98,0.51,0.41,2024-02-25,1002,N,VIIRS,n,2,275.66,4.04,D,0
48.4177,34.46288,329.87,0.52,0.42,2024-02-25,1002,N,VIIRS,n,2,270.07,6.63,D,0
48.16413,37.67273,328.57,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,278.94,5.03,D,0
48.33235,38.6074,329.43,0.4,0.37,2024-02-25,1002,N,VIIRS,n,2,280.49,2.09,D,0
48.15663,37.65183,352.15,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,284.03,9.78,D,0
48.32996,38.61399,331.63,0.4,0.37,2024-02-25,1002,N,VIIRS,n,2,280.77,2.21,D,0
48.15427,37.65879,334.39,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,279.51,4.16,D,0
48.16162,37.81668,347.86,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,283.54,12.77,D,0
48.16263,37.82218,334.02,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,281.19,6.68,D,0
48.68406,38.42652,334.32,0.4,0.37,2024-02-25,1002,N,VIIRS,n,2,276.41,4.15,D,0
48.68398,38.42425,329.63,0.4,0.37,2024-02-25,1002,N,VIIRS,n,2,276.43,3.73,D,0
48.15118,37.83876,326.61,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,277.74,2.08,D,0
48.49472,38.80777,334.11,0.4,0.37,2024-02-25,1002,N,VIIRS,n,2,281.69,3.96,D,2
49.09588,37.23231,338.71,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,278.79,4.28,D,0
49.09901,37.24923,333.59,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,281.91,2.85,D,0
49.06108,37.24116,349.76,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,284.83,18.8,D,0
49.06213,37.24678,325.78,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,276.77,18.8,D,0
49.09021,37.39862,345.49,0.42,0.37,2024-02-25,1002,N,VIIRS,n,2,279.05,11.57,D,0
49.05667,37.23702,331.38,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,279.62,53.2,D,0
49.05772,37.24265,352.4,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,288.96,18.8,D,0
49.05876,37.24827,341.62,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,279.39,18.8,D,0
46.69238,34.00204,338.55,0.39,0.44,2024-02-25,1002,N,VIIRS,n,2,274.99,3.68,D,0
47.64114,38.37744,331.92,0.41,0.37,2024-02-25,1002,N,VIIRS,n,2,280.68,3.05,D,0
46.65504,33.2996,349.13,0.42,0.45,2024-02-25,1002,N,VIIRS,n,2,273.9,8.98,D,0
47.70766,37.7721,327.4,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,280.97,2.9,D,0
47.83387,38.34269,343.12,0.41,0.37,2024-02-25,1002,N,VIIRS,n,2,281.23,3.99,D,0
47.8329,38.33736,325.99,0.41,0.37,2024-02-25,1002,N,VIIRS,n,2,280.38,3.99,D,0
47.49755,36.23468,326.27,0.47,0.4,2024-02-25,1002,N,VIIRS,n,2,273.46,2.44,D,0
47.49626,36.23348,335.17,0.47,0.4,2024-02-25,1002,N,VIIRS,n,2,275.03,5.1,D,0
47.74121,37.24742,343.47,0.44,0.38,2024-02-25,1002,N,VIIRS,n,2,285.07,26.77,D,0
47.94446,37.83749,328.88,0.42,0.38,2024-02-25,1002,N,VIIRS,n,2,275.54,2.43,D,0
47.78129,36.91718,334.81,0.45,0.39,2024-02-25,1002,N,VIIRS,n,2,278.22,3.6,D,0
47.78596,36.90259,326.82,0.45,0.39,2024-02-25,1002,N,VIIRS,n,2,278.97,2.38,D,0
47.70534,36.24021,330.15,0.47,0.4,2024-02-25,1002,N,VIIRS,n,2,276.82,11.68,D,0
