target,experiment,algorithm,split,threshold,accuracy,precision,recall,f1,avg_precision,roc_auc,positive_rate,predicted_positive_rate,n_rows,n_positive,top_10_precision,top_10_recall,top_20pct_precision,top_20pct_recall,forecast_window_weeks,forecast_window_label
y_next_battle_any,model2_plus_lagged_acled,linear,test,0.65,0.919664268585132,0.6869300911854104,0.8793774319066148,0.7713310580204779,0.896583606541931,0.9713396961616204,0.1540767386091127,0.1972422062350119,1668,257,0.9833333333333334,0.4659310794369909,0.6726190476190476,0.8817873189965105,3,next_3_weeks
y_next_battle_any,model2_plus_lagged_acled,lightgbm,test,0.25,0.9244604316546764,0.6876790830945558,0.933852140077821,0.7920792079207921,0.9256199668856516,0.9825964420740873,0.1540767386091127,0.2092326139088729,1668,257,1.0,0.4735699683258798,0.7023809523809524,0.922244818421401,3,next_3_weeks
y_next_battle_any,model2_plus_lagged_acled,catboost,test,0.45,0.9538369304556354,0.86,0.8365758754863813,0.8481262327416174,0.9177598481072096,0.9811679770121916,0.1540767386091127,0.1498800959232614,1668,257,0.9916666666666668,0.4700977461036575,0.7053571428571428,0.9252066311658226,3,next_3_weeks
y_next_battle_any,model2_plus_lagged_acled,gru,test,0.8,0.9286570743405276,0.7169811320754716,0.8871595330739299,0.7930434782608695,0.8994622704741364,0.9749439506710752,0.1540767401456833,0.1906474820143885,1668,257,0.9833333333333334,0.4654350476909591,0.6845238095238094,0.897873125299708,3,next_3_weeks
y_next_explosions_remote_any,naive_baseline,naive,test,0.5,0.9100719424460432,0.9017412935323385,0.9108040201005024,0.90625,0.8638755424820872,0.9101038449126364,0.4772182254196642,0.4820143884892086,1668,796,0.8750000000000001,0.1324861205719001,0.8928571428571428,0.3787365068093724,3,next_3_weeks
y_next_explosions_remote_any,model1_non_acled_only,linear,test,0.45,0.736810551558753,0.7370517928286853,0.6972361809045227,0.7165913492575855,0.8261586345301812,0.8247948457885759,0.4772182254196642,0.4514388489208633,1668,796,0.9916666666666668,0.1500557325902725,0.8779761904761904,0.3712025651989386,3,next_3_weeks
y_next_explosions_remote_any,model1_non_acled_only,lightgbm,test,0.5,0.8231414868105515,0.8493723849372385,0.7650753768844221,0.8050231328486451,0.9096072244511346,0.8974992508413628,0.4772182254196642,0.4298561151079136,1668,796,1.0,0.1514446214791614,0.9940476190476192,0.4213539679194296,3,next_3_weeks
y_next_explosions_remote_any,model1_non_acled_only,catboost,test,0.45,0.8279376498800959,0.8661870503597122,0.7562814070351759,0.8075117370892019,0.9143737286328726,0.9052256696325665,0.4772182254196642,0.4166666666666667,1668,796,1.0,0.1514446214791614,0.9940476190476192,0.4213539679194296,3,next_3_weeks
y_next_explosions_remote_any,model1_non_acled_only,gru,test,0.5,0.8123501199040767,0.8060836501901141,0.7989949748743719,0.8025236593059937,0.9054745013220338,0.9005664791849155,0.4772182106971741,0.4730215827338129,1668,796,0.9833333333333334,0.1487536492569391,0.9940476190476192,0.4213539679194296,3,next_3_weeks
y_next_explosions_remote_any,model2_plus_lagged_acled,linear,test,0.55,0.8507194244604317,0.857516339869281,0.8241206030150754,0.840486867392697,0.9267562672771184,0.919420785118252,0.4772182254196642,0.4586330935251798,1668,796,1.0,0.1514446214791614,0.9970238095238094,0.422656051252763,3,next_3_weeks
y_next_explosions_remote_any,model2_plus_lagged_acled,lightgbm,test,0.8,0.8699040767386091,0.9617224880382776,0.757537688442211,0.8475052705551651,0.949815465029926,0.9390343345166198,0.4772182254196642,0.3758992805755395,1668,796,1.0,0.1514446214791614,1.0,0.4240449401416519,3,next_3_weeks
y_next_explosions_remote_any,model2_plus_lagged_acled,catboost,test,0.55,0.86810551558753,0.916184971098266,0.7964824120603015,0.8521505376344086,0.9507867099227784,0.940900027661242,0.4772182254196642,0.4148681055155875,1668,796,1.0,0.1514446214791614,1.0,0.4240449401416519,3,next_3_weeks
y_next_explosions_remote_any,model2_plus_lagged_acled,gru,test,0.55,0.8465227817745803,0.86,0.8103015075376885,0.8344113842173351,0.923562635798076,0.9199912982342908,0.4772182106971741,0.4496402877697841,1668,796,1.0,0.1514446214791614,0.9940476190476192,0.4213539679194296,3,next_3_weeks
y_next_violence_against_civilians_any,naive_baseline,naive,test,0.5,0.9658273381294964,0.8461538461538461,0.859375,0.8527131782945736,0.7433505118981738,0.919524898373984,0.1151079136690647,0.1169064748201438,1668,192,0.8666666666666666,0.5420138888888889,0.5059523809523809,0.8849906629318395,3,next_3_weeks
y_next_violence_against_civilians_any,model1_non_acled_only,linear,test,0.75,0.8830935251798561,0.4932126696832579,0.5677083333333334,0.5278450363196125,0.4674409650568917,0.8660053918247516,0.1151079136690647,0.132494004796163,1668,192,0.5833333333333334,0.364860527544351,0.3779761904761904,0.6628909897292249,3,next_3_weeks
y_next_violence_against_civilians_any,model1_non_acled_only,lightgbm,test,0.75,0.9160671462829736,0.7280701754385965,0.4322916666666667,0.5424836601307189,0.6336744463538039,0.8822020381662149,0.1151079136690647,0.0683453237410072,1668,192,0.7083333333333334,0.4440738795518207,0.4077380952380953,0.7171072595704948,3,next_3_weeks
y_next_violence_against_civilians_any,model1_non_acled_only,catboost,test,0.45,0.9310551558752996,0.9052631578947368,0.4479166666666667,0.5993031358885017,0.6536076014705341,0.8867487437895212,0.1151079136690647,0.0569544364508393,1668,192,0.7416666666666667,0.4645512371615312,0.4255952380952381,0.7466940943043884,3,next_3_weeks
y_next_violence_against_civilians_any,model1_non_acled_only,gru,test,0.65,0.8800959232613909,0.483739837398374,0.6197916666666666,0.54337899543379,0.6418654850465155,0.8980034722222222,0.1151079162955284,0.1474820143884892,1668,192,0.7166666666666667,0.4499358076563959,0.4077380952380953,0.7140056022408965,3,next_3_weeks
y_next_violence_against_civilians_any,model2_plus_lagged_acled,linear,test,0.75,0.894484412470024,0.5341880341880342,0.6510416666666666,0.5868544600938967,0.6270130148342693,0.8770466350496837,0.1151079136690647,0.1402877697841726,1668,192,0.7083333333333334,0.4439425770308123,0.4017857142857142,0.7040353641456583,3,next_3_weeks
y_next_violence_against_civilians_any,model2_plus_lagged_acled,lightgbm,test,0.65,0.9304556354916068,0.7794117647058824,0.5520833333333334,0.6463414634146342,0.7171160775663838,0.902294348464318,0.1151079136690647,0.0815347721822542,1668,192,0.8333333333333335,0.5217086834733894,0.4345238095238095,0.763451213818861,3,next_3_weeks
y_next_violence_against_civilians_any,model2_plus_lagged_acled,catboost,test,0.3,0.9292565947242206,0.7402597402597403,0.59375,0.6589595375722543,0.7674848774583986,0.931294814250226,0.1151079136690647,0.092326139088729,1668,192,0.8583333333333334,0.5384249533146591,0.4851190476190476,0.8511554621848739,3,next_3_weeks
y_next_violence_against_civilians_any,model2_plus_lagged_acled,gru,test,0.75,0.9046762589928058,0.5804878048780487,0.6197916666666666,0.5994962216624685,0.6843449796564479,0.8940019478319783,0.1151079162955284,0.1229016786570743,1668,192,0.7916666666666666,0.4962797619047619,0.4255952380952381,0.7453373015873016,3,next_3_weeks
y_next_air_drone_any,naive_baseline,naive,test,0.5,0.9148681055155876,0.9012987012987012,0.913157894736842,0.90718954248366,0.8625963699307129,0.9147287271041038,0.4556354916067146,0.4616306954436451,1668,760,0.9166666666666669,0.1452811021146696,0.8958333333333331,0.3987060006267189,3,next_3_weeks
y_next_air_drone_any,model1_non_acled_only,linear,test,0.45,0.736810551558753,0.7109067017082786,0.7118421052631579,0.7113740959894806,0.815963094025984,0.8269707859958267,0.4556354916067146,0.4562350119904076,1668,760,0.9916666666666668,0.1573081793230002,0.8839285714285715,0.3914889883373487,3,next_3_weeks
y_next_air_drone_any,model1_non_acled_only,lightgbm,test,0.45,0.8189448441247003,0.8102981029810298,0.7868421052631579,0.7983978638184246,0.9049567369210048,0.9027677950382564,0.4556354916067146,0.4424460431654676,1668,760,1.0,0.1588513891995434,0.9910714285714284,0.440787325764806,3,next_3_weeks
y_next_air_drone_any,model1_non_acled_only,catboost,test,0.35,0.8273381294964028,0.8155080213903744,0.8026315789473685,0.8090185676392573,0.9115694990369684,0.9126086830512404,0.4556354916067146,0.448441247002398,1668,760,1.0,0.1588513891995434,0.9851190476190474,0.4378756776360932,3,next_3_weeks
y_next_air_drone_any,model1_non_acled_only,gru,test,0.5,0.8315347721822542,0.8349650349650349,0.7855263157894737,0.8094915254237288,0.9124125275567766,0.9081889056341296,0.4556354880332947,0.4286570743405276,1668,760,1.0,0.1588513891995434,0.9970238095238094,0.4432406798821784,3,next_3_weeks
y_next_air_drone_any,model2_plus_lagged_acled,linear,test,0.5,0.855515587529976,0.8492597577388964,0.8302631578947368,0.8396540252827678,0.9277829447388588,0.923955193600742,0.4556354916067146,0.4454436450839328,1668,760,1.0,0.1588513891995434,1.0,0.4447838897587217,3,next_3_weeks
y_next_air_drone_any,model2_plus_lagged_acled,lightgbm,test,0.55,0.88189448441247,0.9121522693997072,0.8197368421052632,0.8634788634788635,0.9511083605580202,0.9440311268258752,0.4556354916067146,0.4094724220623501,1668,760,1.0,0.1588513891995434,1.0,0.4447838897587217,3,next_3_weeks
y_next_air_drone_any,model2_plus_lagged_acled,catboost,test,0.65,0.8830935251798561,0.9534510433386838,0.781578947368421,0.8590021691973969,0.95303410350667,0.9480379086482726,0.4556354916067146,0.3735011990407674,1668,760,1.0,0.1588513891995434,1.0,0.4447838897587217,3,next_3_weeks
y_next_air_drone_any,model2_plus_lagged_acled,gru,test,0.55,0.85431654676259,0.8179581795817958,0.875,0.845518118245391,0.9273678675414324,0.9298371203338744,0.4556354880332947,0.487410071942446,1668,760,1.0,0.1588513891995434,1.0,0.4447838897587217,3,next_3_weeks
y_next_strategic_developments_any,naive_baseline,naive,test,0.5,0.9154676258992804,0.9010043041606888,0.8971428571428571,0.8990694345025053,0.8514950433586314,0.91293093270366,0.4196642685851319,0.4178657074340527,1668,700,0.9166666666666669,0.158222633185695,0.8988095238095241,0.4341297967440172,3,next_3_weeks
y_next_strategic_developments_any,model1_non_acled_only,linear,test,0.45,0.7284172661870504,0.6653279785809906,0.71,0.6869384934346925,0.7553250385929587,0.7981670602125149,0.4196642685851319,0.447841726618705,1668,700,0.9666666666666668,0.1675605562027458,0.8303571428571428,0.4011554986357256,3,next_3_weeks
y_next_strategic_developments_any,model1_non_acled_only,lightgbm,test,0.5,0.75,0.7134238310708899,0.6757142857142857,0.6940572267057961,0.7789523121541742,0.8196089138134592,0.4196642685851319,0.3974820143884892,1668,700,0.9333333333333336,0.1620742989168659,0.8392857142857144,0.4064302647946032,3,next_3_weeks
y_next_strategic_developments_any,model1_non_acled_only,catboost,test,0.45,0.7565947242206235,0.7311320754716981,0.6642857142857143,0.6961077844311377,0.7860698447516584,0.8255401416765052,0.4196642685851319,0.381294964028777,1668,700,0.95,0.1650770625223081,0.8482142857142857,0.410924807454441,3,next_3_weeks
y_next_strategic_developments_any,model1_non_acled_only,gru,test,0.5,0.7194244604316546,0.6442786069651741,0.74,0.6888297872340425,0.7514800233875351,0.8077715466351829,0.4196642637252807,0.4820143884892086,1668,700,0.9083333333333335,0.1574446692872363,0.8214285714285713,0.3972640132262608,3,next_3_weeks
y_next_strategic_developments_any,model2_plus_lagged_acled,linear,test,0.45,0.7685851318944844,0.6933497536945813,0.8042857142857143,0.7447089947089947,0.8109333398053529,0.853285123966942,0.4196642685851319,0.486810551558753,1668,700,0.9583333333333336,0.1665810535145737,0.8571428571428572,0.4152727995085346,3,next_3_weeks
y_next_strategic_developments_any,model2_plus_lagged_acled,lightgbm,test,0.45,0.8003597122302158,0.7417654808959157,0.8042857142857143,0.7717614804660726,0.8549954788402064,0.8858116883116882,0.4196642685851319,0.4550359712230216,1668,700,0.975,0.1692272228694124,0.9434523809523808,0.4577033824277548,3,next_3_weeks
y_next_strategic_developments_any,model2_plus_lagged_acled,catboost,test,0.6,0.8111510791366906,0.7966101694915254,0.7385714285714285,0.7664936990363233,0.861270106935239,0.8858175914994096,0.4196642685851319,0.3890887290167866,1668,700,0.975,0.1692272228694124,0.9464285714285712,0.4596307752595105,3,next_3_weeks
y_next_strategic_developments_any,model2_plus_lagged_acled,gru,test,0.75,0.7919664268585132,0.750354609929078,0.7557142857142857,0.7530249110320285,0.8283891901068283,0.8658751475796931,0.4196642637252807,0.4226618705035971,1668,700,0.9333333333333336,0.1620742989168659,0.9196428571428572,0.445867388313836,3,next_3_weeks
y_next_battle_any,naive_baseline,naive,test,0.5,0.9820143884892086,0.9418181818181818,0.9487179487179488,0.9452554744525548,0.9019130988915162,0.9686242073338848,0.1636690647482014,0.1648681055155875,1668,273,0.9666666666666668,0.4293345811461753,0.7708333333333334,0.9495952014973756,4,next_4_weeks_month
y_next_battle_any,model1_non_acled_only,linear,test,0.65,0.8729016786570744,0.6093189964157706,0.6227106227106227,0.6159420289855072,0.618765116269462,0.8881457849199785,0.1636690647482014,0.1672661870503597,1668,273,0.6416666666666666,0.2813131748820154,0.6190476190476191,0.7634625673574948,4,next_4_weeks_month
y_next_battle_any,model1_non_acled_only,lightgbm,test,0.55,0.9256594724220624,0.7728937728937729,0.7728937728937729,0.7728937728937729,0.8762030339761498,0.9731747344650572,0.1636690647482014,0.1636690647482014,1668,273,0.9666666666666668,0.4286875832165688,0.7083333333333334,0.8750819966399677,4,next_4_weeks_month
y_next_battle_any,model1_non_acled_only,catboost,test,0.25,0.9436450839328536,0.8075601374570447,0.8608058608058609,0.8333333333333334,0.9028135045303248,0.9789567660535404,0.1636690647482014,0.1744604316546762,1668,273,0.9250000000000002,0.4088276223239991,0.7410714285714285,0.9162609096485907,4,next_4_weeks_month
y_next_battle_any,model1_non_acled_only,gru,test,0.8,0.9118705035971224,0.6649214659685864,0.9304029304029304,0.7755725190839695,0.8545072981961095,0.9708010030590676,0.1636690646409988,0.2290167865707434,1668,273,0.8833333333333333,0.3885053520017287,0.7053571428571428,0.8657428756160641,4,next_4_weeks_month
y_next_battle_any,model2_plus_lagged_acled,linear,test,0.55,0.9040767386091128,0.6401985111662531,0.945054945054945,0.7633136094674556,0.8988020236397495,0.9691021045859756,0.1636690647482014,0.2416067146282973,1668,273,1.0,0.4450753218869161,0.7023809523809522,0.8626607691825082,4,next_4_weeks_month
y_next_battle_any,model2_plus_lagged_acled,lightgbm,test,0.35,0.9316546762589928,0.7252124645892352,0.9377289377289376,0.8178913738019169,0.9239600259811004,0.982483227644518,0.1636690647482014,0.211630695443645,1668,273,0.975,0.434192032471018,0.744047619047619,0.9164489529525762,4,next_4_weeks_month
y_next_battle_any,model2_plus_lagged_acled,catboost,test,0.15,0.9214628297362112,0.6898395721925134,0.945054945054945,0.7975270479134466,0.9263874570457766,0.983664841729358,0.1636690647482014,0.224220623501199,1668,273,0.9916666666666668,0.441452133481119,0.7470238095238094,0.9210785825822058,4,next_4_weeks_month
y_next_battle_any,model2_plus_lagged_acled,gru,test,0.75,0.9136690647482014,0.672,0.9230769230769232,0.7777777777777778,0.9047388235137565,0.9747160843935038,0.1636690646409988,0.224820143884892,1668,273,0.9916666666666668,0.4411070679186621,0.7172619047619048,0.8842436615987341,4,next_4_weeks_month
y_next_explosions_remote_any,naive_baseline,naive,test,0.5,0.9304556354916068,0.9327251995438997,0.9348571428571428,0.9337899543378996,0.906137476986972,0.9302280670149524,0.5245803357314148,0.5257793764988009,1668,875,0.9083333333333332,0.1246827125879643,0.9077380952380952,0.34898860672536,4,next_4_weeks_month
y_next_explosions_remote_any,model1_non_acled_only,linear,test,0.4,0.7422062350119905,0.7437020810514786,0.776,0.7595078299776287,0.8528602451828372,0.8331270041433976,0.5245803357314148,0.5473621103117506,1668,875,0.9916666666666668,0.1362497423944307,0.8988095238095238,0.3452495445705164,4,next_4_weeks_month
y_next_explosions_remote_any,model1_non_acled_only,lightgbm,test,0.55,0.8207434052757794,0.8988919667590027,0.7417142857142857,0.812773951158422,0.9230424261453666,0.899702395964691,0.5245803357314148,0.4328537170263788,1668,875,1.0,0.1373758685205569,0.9940476190476192,0.3822364654710048,4,next_4_weeks_month
y_next_explosions_remote_any,model1_non_acled_only,catboost,test,0.45,0.8261390887290168,0.8874172185430463,0.7657142857142857,0.8220858895705522,0.9291813307520632,0.9098756980724192,0.5245803357314148,0.4526378896882494,1668,875,1.0,0.1373758685205569,0.9970238095238094,0.383426941661481,4,next_4_weeks_month
y_next_explosions_remote_any,model1_non_acled_only,gru,test,0.45,0.8195443645083933,0.8424821002386634,0.8068571428571428,0.8242848803269118,0.9195525659794772,0.899048099441542,0.5245803594589233,0.5023980815347722,1668,875,1.0,0.1373758685205569,1.0,0.3846524318575595,4,next_4_weeks_month
y_next_explosions_remote_any,model2_plus_lagged_acled,linear,test,0.5,0.8501199040767387,0.874251497005988,0.8342857142857143,0.8538011695906432,0.935013820504046,0.9217005944874798,0.5245803357314148,0.500599520383693,1668,875,1.0,0.1373758685205569,0.9970238095238096,0.3835263057314333,4,next_4_weeks_month
y_next_explosions_remote_any,model2_plus_lagged_acled,lightgbm,test,0.65,0.8705035971223022,0.9375830013280212,0.8068571428571428,0.8673218673218673,0.960570099560924,0.9461300666546568,0.5245803357314148,0.4514388489208633,1668,875,1.0,0.1373758685205569,1.0,0.3846524318575595,4,next_4_weeks_month
y_next_explosions_remote_any,model2_plus_lagged_acled,catboost,test,0.55,0.86810551558753,0.9119496855345912,0.8285714285714286,0.8682634730538922,0.9605985121512738,0.947412718429112,0.5245803357314148,0.4766187050359712,1668,875,1.0,0.1373758685205569,1.0,0.3846524318575595,4,next_4_weeks_month
y_next_explosions_remote_any,model2_plus_lagged_acled,gru,test,0.5,0.8657074340527577,0.862876254180602,0.8845714285714286,0.873589164785553,0.939163765884875,0.9296162853539904,0.5245803594589233,0.5377697841726619,1668,875,1.0,0.1373758685205569,1.0,0.3846524318575595,4,next_4_weeks_month
y_next_violence_against_civilians_any,naive_baseline,naive,test,0.5,0.9742206235011992,0.8977777777777778,0.90990990990991,0.9038031319910514,0.8288873045707579,0.9470019812343464,0.1330935251798561,0.1348920863309352,1668,222,0.9583333333333334,0.5194731108817796,0.6101190476190476,0.9262183235867448,4,next_4_weeks_month
y_next_violence_against_civilians_any,model1_non_acled_only,linear,test,0.7,0.8651079136690647,0.4944237918215613,0.5990990990990991,0.5417515274949084,0.4883502455297698,0.8600301546359638,0.1330935251798561,0.1612709832134292,1668,222,0.6499999999999999,0.3516554867561059,0.4255952380952381,0.6446694759775256,4,next_4_weeks_month
y_next_violence_against_civilians_any,model1_non_acled_only,lightgbm,test,0.6,0.8932853717026379,0.6195652173913043,0.5135135135135135,0.5615763546798029,0.6583972799106469,0.8753597996336586,0.1330935251798561,0.1103117505995203,1668,222,0.8166666666666668,0.44302258915262,0.4523809523809525,0.6871244696709092,4,next_4_weeks_month
y_next_violence_against_civilians_any,model1_non_acled_only,catboost,test,0.2,0.8938848920863309,0.6018099547511312,0.5990990990990991,0.600451467268623,0.7023919348877978,0.8998043686840367,0.1330935251798561,0.132494004796163,1668,222,0.7916666666666669,0.4291337002637312,0.5,0.7577184382524941,4,next_4_weeks_month
y_next_violence_against_civilians_any,model1_non_acled_only,gru,test,0.7,0.8519184652278178,0.4590163934426229,0.6306306306306306,0.5313092979127134,0.5971687369300788,0.8726651963166487,0.1330935209989547,0.1828537170263789,1668,222,0.6583333333333333,0.3579707029010435,0.4404761904761904,0.6684468524251805,4,next_4_weeks_month
y_next_violence_against_civilians_any,model2_plus_lagged_acled,linear,test,0.75,0.8806954436450839,0.5424354243542435,0.6621621621621622,0.5963488843813387,0.6322059994699938,0.8690952363151533,0.1330935251798561,0.1624700239808153,1668,222,0.7416666666666667,0.4012211902304781,0.4523809523809523,0.6853571838091962,4,next_4_weeks_month
y_next_violence_against_civilians_any,model2_plus_lagged_acled,lightgbm,test,0.4,0.8980815347721822,0.6171171171171171,0.6171171171171171,0.6171171171171171,0.7377027980319076,0.9062807620898908,0.1330935251798561,0.1330935251798561,1668,222,0.8833333333333334,0.4784313725490196,0.4910714285714285,0.743094255245958,4,next_4_weeks_month
y_next_violence_against_civilians_any,model2_plus_lagged_acled,catboost,test,0.3,0.9124700239808152,0.7021276595744681,0.5945945945945946,0.6439024390243903,0.7907312600268186,0.9373356759248874,0.1330935251798561,0.1127098321342925,1668,222,0.9166666666666666,0.4967592592592592,0.5714285714285713,0.864915147345488,4,next_4_weeks_month
y_next_violence_against_civilians_any,model2_plus_lagged_acled,gru,test,0.6,0.9142685851318944,0.6771300448430493,0.6801801801801802,0.6786516853932584,0.7630482002792967,0.9125515557050828,0.1330935209989547,0.1336930455635491,1668,222,0.8999999999999999,0.488478958834996,0.5059523809523809,0.7667626992317396,4,next_4_weeks_month
y_next_air_drone_any,naive_baseline,naive,test,0.5,0.9298561151079136,0.9274673008323424,0.9330143540669856,0.9302325581395348,0.8989134460911492,0.9298485231873388,0.5011990407673861,0.5041966426858513,1668,836,0.9333333333333332,0.134501772765487,0.9077380952380952,0.3657825596150267,4,next_4_weeks_month
y_next_air_drone_any,model1_non_acled_only,linear,test,0.4,0.7386091127098321,0.7123142250530785,0.8026315789473685,0.7547806524184477,0.8419174667201332,0.8321750207029812,0.5011990407673861,0.564748201438849,1668,836,1.0,0.1440160323993065,0.9107142857142856,0.3660618303321385,4,next_4_weeks_month
y_next_air_drone_any,model1_non_acled_only,lightgbm,test,0.45,0.815947242206235,0.8457516339869281,0.7739234449760766,0.8082448469706434,0.9140101595643652,0.8998292004048584,0.5011990407673861,0.4586330935251798,1668,836,1.0,0.1440160323993065,0.9910714285714284,0.3994132425074981,4,next_4_weeks_month
y_next_air_drone_any,model1_non_acled_only,catboost,test,0.4,0.8315347721822542,0.8608582574772432,0.7918660287081339,0.8249221183800624,0.9228532805503016,0.9138540324806772,0.5011990407673861,0.461031175059952,1668,836,1.0,0.1440160323993065,0.9851190476190476,0.3968436662899143,4,next_4_weeks_month
y_next_air_drone_any,model1_non_acled_only,gru,test,0.6,0.8315347721822542,0.84472049689441,0.8133971291866029,0.8287629494210847,0.9153524325521628,0.9055606194792052,0.5011990666389465,0.4826139088729017,1668,836,0.975,0.1401843841887464,0.9910714285714284,0.3994132425074981,4,next_4_weeks_month
y_next_air_drone_any,model2_plus_lagged_acled,linear,test,0.45,0.8507194244604317,0.8574908647990256,0.8421052631578947,0.8497284248642124,0.9339134677681276,0.9240373113728376,0.5011990407673861,0.4922062350119904,1668,836,1.0,0.1440160323993065,0.9970238095238094,0.4020011096235309,4,next_4_weeks_month
y_next_air_drone_any,model2_plus_lagged_acled,lightgbm,test,0.55,0.8800959232613909,0.9045801526717556,0.8504784688995215,0.8766954377311961,0.9598444367865387,0.9500166774015458,0.5011990407673861,0.4712230215827338,1668,836,1.0,0.1440160323993065,1.0,0.4032448907180583,4,next_4_weeks_month
y_next_air_drone_any,model2_plus_lagged_acled,catboost,test,0.5,0.8741007194244604,0.9033505154639176,0.8385167464114832,0.869727047146402,0.961851348929248,0.9537863452337136,0.5011990407673861,0.4652278177458033,1668,836,1.0,0.1440160323993065,1.0,0.4032448907180583,4,next_4_weeks_month
y_next_air_drone_any,model2_plus_lagged_acled,gru,test,0.65,0.8723021582733813,0.8643274853801169,0.8839712918660287,0.8740390301596689,0.9395046839142824,0.935011329131395,0.5011990666389465,0.512589928057554,1668,836,1.0,0.1440160323993065,0.9910714285714284,0.3994132425074981,4,next_4_weeks_month
y_next_strategic_developments_any,naive_baseline,naive,test,0.5,0.9286570743405276,0.9276315789473684,0.9167750325097528,0.92217135382603,0.8887987755029021,0.927797972317168,0.461031175059952,0.4556354916067146,1668,769,0.9333333333333336,0.1458505670156169,0.925595238095238,0.4057119529025016,4,next_4_weeks_month
y_next_strategic_developments_any,model1_non_acled_only,linear,test,0.45,0.7212230215827338,0.6984334203655352,0.6957087126137841,0.6970684039087948,0.7847368053602272,0.80064831462787,0.461031175059952,0.4592326139088729,1668,769,0.975,0.1530063445770087,0.8660714285714287,0.379678017571137,4,next_4_weeks_month
y_next_strategic_developments_any,model1_non_acled_only,lightgbm,test,0.6,0.7529976019184652,0.7802197802197802,0.64629388816645,0.7069701280227596,0.7962060387365548,0.8179497230704249,0.461031175059952,0.38189448441247,1668,769,0.9333333333333336,0.1469127622858176,0.8690476190476192,0.382573520061025,4,next_4_weeks_month
y_next_strategic_developments_any,model1_non_acled_only,catboost,test,0.55,0.7547961630695443,0.7884615384615384,0.6397919375812744,0.706389088298636,0.8084879314106888,0.823086191708458,0.461031175059952,0.3741007194244604,1668,769,0.9500000000000002,0.1495156678548248,0.8630952380952381,0.3798334418865726,4,next_4_weeks_month
y_next_strategic_developments_any,model1_non_acled_only,gru,test,0.7,0.7140287769784173,0.667816091954023,0.7555266579973993,0.7089688834655278,0.7865625882734257,0.8066519510914454,0.4610311686992645,0.5215827338129496,1668,769,0.9583333333333336,0.1505374957612973,0.8303571428571429,0.3654374369514095,4,next_4_weeks_month
y_next_strategic_developments_any,model2_plus_lagged_acled,linear,test,0.45,0.7679856115107914,0.7273809523809524,0.7945383615084526,0.7594779366065879,0.8305838710902855,0.8539064500217697,0.461031175059952,0.5035971223021583,1668,769,0.9666666666666668,0.1517538128639717,0.9077380952380952,0.3994768266473485,4,next_4_weeks_month
y_next_strategic_developments_any,model2_plus_lagged_acled,lightgbm,test,0.6,0.7967625899280576,0.7814136125654451,0.776332899869961,0.7788649706457925,0.8566293600884146,0.8794210009387688,0.461031175059952,0.4580335731414868,1668,769,0.9500000000000002,0.1495156678548248,0.9434523809523808,0.4153796044782535,4,next_4_weeks_month
y_next_strategic_developments_any,model2_plus_lagged_acled,catboost,test,0.4,0.7937649880095923,0.7544910179640718,0.8192457737321196,0.7855361596009975,0.8741357543732332,0.8854861130196678,0.461031175059952,0.500599520383693,1668,769,0.975,0.1533881954305577,0.9642857142857144,0.4244283132805002,4,next_4_weeks_month
y_next_strategic_developments_any,model2_plus_lagged_acled,gru,test,0.75,0.8009592326139089,0.7871222076215506,0.7789336801040312,0.7830065359477124,0.8583447752811539,0.8777474176624511,0.4610311686992645,0.4562350119904076,1668,769,0.975,0.1533160453584076,0.931547619047619,0.409632003608905,4,next_4_weeks_month
